gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol,HR,CI Lower,CI Upper
211462_s_at,0.3491685827975714,1.4178882017545091 (1.140575561253977 - 1.7626249596864452),3.1445128586671856,0.001663635999319202,TBL1Y,1.4178882017545091,1.140575561253977,1.7626249596864452
218835_at,0.3202116529717119,1.3774192683674649 (1.1275028674742928 - 1.682730834308251),3.134782735691066,0.001719814338366072,SFTPA1 /// SFTPA2,1.3774192683674649,1.1275028674742928,1.682730834308251
213725_x_at,0.6049062842176964,1.8310805996937929 (1.253481391882143 - 2.674835210389967),3.1283705414899865,0.0017577842639185945,XYLT1,1.8310805996937929,1.253481391882143,2.674835210389967
203722_at,0.3536756939340318,1.4242932046461978 (1.140513384947453 - 1.7786824421133829),3.1197136472080915,0.0018102692844345204,ALDH4A1,1.4242932046461978,1.140513384947453,1.7786824421133829
204475_at,0.16937517464275556,1.1845644741205072 (1.064646949784683 - 1.3179890231519276),3.110308535364447,0.0018689201485646747,MMP1,1.1845644741205072,1.064646949784683,1.3179890231519276
201853_s_at,0.5071914535279838,1.6606207089439728 (1.2060959950992267 - 2.2864358642918035),3.1084065088681245,0.0018809914762467044,CDC25B,1.6606207089439728,1.2060959950992267,2.2864358642918035
202670_at,1.1002489830645374,3.0049141035351643 (1.5006761670588238 - 6.016960199562229),3.1057831967882166,0.0018977580101078896,MAP2K1,3.0049141035351643,1.5006761670588238,6.016960199562229
212228_s_at,0.8379159827553525,2.311544654703063 (1.3615579569642102 - 3.924356406098073),3.1028290239824114,0.001916803446906312,COQ9,2.311544654703063,1.3615579569642102,3.924356406098073
201736_s_at,0.8524095365620384,2.3452911138548873 (1.3626706198993939 - 4.036478315744999),3.076990094275343,0.0020910224950585667,MARCH6,2.3452911138548873,1.3626706198993939,4.036478315744999
205943_at,0.2919211323514708,1.338997409897726 (1.1112698409387727 - 1.6133921732260912),3.0692079707637174,0.002146271241296092,TDO2,1.338997409897726,1.1112698409387727,1.6133921732260912
217831_s_at,0.9546720127212883,2.5978183917883264 (1.4067086715827102 - 4.797482615302757),3.0503160300576346,0.002286006823566655,NSFL1C,2.5978183917883264,1.4067086715827102,4.797482615302757
206349_at,0.26597383092712296,1.3047009154268425 (1.0992029843003808 - 1.5486170461946873),3.041623038544619,0.002353063750638567,LGI1,1.3047009154268425,1.0992029843003808,1.5486170461946873
204942_s_at,0.23395236350048632,1.2635842980412704 (1.0863682836590918 - 1.4697090317094403),3.0344245562641,0.002409950225189891,ALDH3B2,1.2635842980412704,1.0863682836590918,1.4697090317094403
205064_at,0.30653756242447566,1.3587125030545137 (1.1143018805227884 - 1.6567320743374694),3.029621243426761,0.0024486060018363716,SPRR1B,1.3587125030545137,1.1143018805227884,1.6567320743374694
202912_at,0.3209316983914368,1.3784114299605321 (1.1198095737625249 - 1.696733189967146),3.0274117236036227,0.0024665774585382015,ADM,1.3784114299605321,1.1198095737625249,1.696733189967146
208188_at,0.43456911428812867,1.5442974998441195 (1.1653479677821843 - 2.0464743870137783),3.0251879488813933,0.0024847866471463687,KRT9,1.5442974998441195,1.1653479677821843,2.0464743870137783
222257_s_at,0.20671101413194398,1.2296271755542698 (1.0751911958719125 - 1.4062456953392815),3.018691310132788,0.0025386905881794914,ACE2,1.2296271755542698,1.0751911958719125,1.4062456953392815
208996_s_at,0.9629141814572608,2.619318531493945 (1.4005435903418764 - 4.898690491848847),3.0145608773067685,0.0025735155837187137,POLR2C,2.619318531493945,1.4005435903418764,4.898690491848847
213577_at,0.42557550183087933,1.5304709551009656 (1.1593210902772633 - 2.020442277857179),3.003203889045976,0.0026715338516335755,SQLE,1.5304709551009656,1.1593210902772633,2.020442277857179
211527_x_at,0.3631747335000811,1.4378870843348177 (1.1337052579206 - 1.8236832305859199),2.9947786478374026,0.0027464407031330532,VEGFA,1.4378870843348177,1.1337052579206,1.8236832305859199
218052_s_at,0.7328684160219326,2.081041346989068 (1.2826167132349477 - 3.376482657048285),2.967967484685927,0.0029977604042039463,ATP13A1,2.081041346989068,1.2826167132349477,3.376482657048285
212062_at,0.5036622827107302,1.6547704241986683 (1.1852633502551073 - 2.310258860373331),2.9582497233072402,0.003093913677996611,ATP9A,1.6547704241986683,1.1852633502551073,2.310258860373331
215547_at,0.35944145299689534,1.432529056251051 (1.128672332665765 - 1.8181888911520165),2.955092128888257,0.0031257569505801636,TSC22D2,1.432529056251051,1.128672332665765,1.8181888911520165
214702_at,0.32656631755618154,1.386200176122868 (1.1161101753572003 - 1.7216498610167192),2.953432372819796,0.0031426145698164485,FN1,1.386200176122868,1.1161101753572003,1.7216498610167192
212041_at,0.6738813495323682,1.961837137979417 (1.254225375942196 - 3.068670934092671),2.9523733318205174,0.0031534141843313607,ATP6V0D1,1.961837137979417,1.254225375942196,3.068670934092671
221252_s_at,0.3483292384354282,1.41669860459689 (1.1238861265626294 - 1.7857991916006906),2.948614446162879,0.0031920192658736924,GSG1,1.41669860459689,1.1238861265626294,1.7857991916006906
208881_x_at,0.3997752532809641,1.4914894526091202 (1.1433821948603569 - 1.9455793497955776),2.94804611912383,0.003197893525606176,IDI1,1.4914894526091202,1.1433821948603569,1.9455793497955776
222077_s_at,0.5310271004919097,1.7006781792672734 (1.1939214258386146 - 2.4225264802533233),2.9418919456841817,0.003262137323832282,RACGAP1,1.7006781792672734,1.1939214258386146,2.4225264802533233
201808_s_at,0.4764245828258009,1.6103065793513962 (1.1714782118920626 - 2.2135172922373703),2.934939336282964,0.003336129037207874,ENG,1.6103065793513962,1.1714782118920626,2.2135172922373703
222182_s_at,0.5871122696898567,1.7987864978539392 (1.2107833428072923 - 2.6723466952886725),2.9069956469215055,0.0036491827586941886,CNOT2,1.7987864978539392,1.2107833428072923,2.6723466952886725
221090_s_at,0.8181971870928253,2.2664102386180636 (1.3045920691258597 - 3.937334505762074),2.9035258300531726,0.003689865318575083,OGFOD1,2.2664102386180636,1.3045920691258597,3.937334505762074
204531_s_at,0.582021192326126,1.7896520085581515 (1.2072637889370987 - 2.652986315903742),2.8977464913729163,0.0037585425989302645,BRCA1,1.7896520085581515,1.2072637889370987,2.652986315903742
208696_at,0.6151325922399645,1.8499018659298772 (1.2202414790774099 - 2.8044751569650153),2.8975837806275453,0.0037604928362964963,CCT5,1.8499018659298772,1.2202414790774099,2.8044751569650153
205641_s_at,0.9280380185955671,2.529541392686403 (1.3482785794873358 - 4.745740053028832),2.890804223018002,0.003842574154651899,TRADD,2.529541392686403,1.3482785794873358,4.745740053028832
219078_at,0.5191993693687253,1.6806815057938163 (1.1810291326254445 - 2.3917194300178206),2.8842803120245275,0.003923093768708,GPATCH2,1.6806815057938163,1.1810291326254445,2.3917194300178206
203967_at,0.26962494458437425,1.309473233594305 (1.0901420901817225 - 1.5729327075281423),2.8827412200625413,0.0039423116293192334,CDC6,1.309473233594305,1.0901420901817225,1.5729327075281423
217223_s_at,0.5940136072189323,1.8112434660472738 (1.2082350168032452 - 2.715202628358495),2.8757236444955985,0.004031024677471262,BCR,1.8112434660472738,1.2082350168032452,2.715202628358495
202705_at,0.36566294793447773,1.4414693105583973 (1.1205349571389336 - 1.8543230267327337),2.845610638786619,0.004432635784107094,CCNB2,1.4414693105583973,1.1205349571389336,1.8543230267327337
218145_at,0.47224280520035516,1.603586695650106 (1.1575441354672023 - 2.221505177794481),2.8397028010096523,0.004515558207769557,TRIB3,1.603586695650106,1.1575441354672023,2.221505177794481
203145_at,0.41099231537601416,1.5083137656893804 (1.1342348712424843 - 2.005766595128525),2.826084244132771,0.0047120869513574935,SPAG5,1.5083137656893804,1.1342348712424843,2.005766595128525
218585_s_at,0.45798841663285894,1.580890690918079 (1.150242818758267 - 2.1727719885523338),2.822633569424404,0.004763097658275519,DTL,1.580890690918079,1.150242818758267,2.1727719885523338
218888_s_at,0.30305163578221206,1.353984376679679 (1.0964661852139406 - 1.6719837939507034),2.8155696949330986,0.004869083451604882,NETO2,1.353984376679679,1.0964661852139406,1.6719837939507034
202240_at,0.35069609685400605,1.4200557009344221 (1.1122210899688723 - 1.813091130840533),2.813128757447299,0.0049062001530464396,PLK1,1.4200557009344221,1.1122210899688723,1.813091130840533
207342_at,0.2632382055783423,1.301136620041254 (1.0829544245009743 - 1.5632758551150419),2.8109537156212747,0.004939489093545054,CNGB1,1.301136620041254,1.0829544245009743,1.5632758551150419
214074_s_at,0.5545411004842732,1.7411417922882853 (1.18212482209961 - 2.5645132258270196),2.8068263420726822,0.0050032205638370604,CTTN,1.7411417922882853,1.18212482209961,2.5645132258270196
206251_s_at,0.3687306635994176,1.445898118231017 (1.1164847001555331 - 1.8725033742179895),2.795247303021419,0.0051860027151858805,AVPR1A,1.445898118231017,1.1164847001555331,1.8725033742179895
203535_at,0.15653001822130394,1.1694458664769811 (1.0477986476948613 - 1.3052160714549508),2.7931278413821796,0.005220105710476303,S100A9,1.1694458664769811,1.0477986476948613,1.3052160714549508
212072_s_at,0.9393298010386688,2.5582662962423988 (1.3185700237144853 - 4.9635031320164105),2.7777650437942403,0.005473418055644596,CSNK2A1,2.5582662962423988,1.3185700237144853,4.9635031320164105
217508_s_at,0.7581174538731817,2.134254603507309 (1.2474506103552738 - 3.651481409187707),2.7669274242359627,0.0056587351162972884,C18orf25,2.134254603507309,1.2474506103552738,3.651481409187707
219434_at,0.3623033719575834,1.4366347105414952 (1.111216389087287 - 1.8573513780046695),2.7646750401574813,0.005697952744691537,TREM1,1.4366347105414952,1.111216389087287,1.8573513780046695
202550_s_at,0.8030060238183143,2.232241022808428 (1.2615694231652965 - 3.9497628052895006),2.7580202471505775,0.005815259588051297,VAPB,2.232241022808428,1.2615694231652965,3.9497628052895006
219486_at,0.40080543553894044,1.493026750293599 (1.122688815480723 - 1.985526929951445),2.755602819013995,0.005858408829610332,DUS2,1.493026750293599,1.122688815480723,1.985526929951445
212502_at,0.9265640379236096,2.5258156440799366 (1.3067041038330205 - 4.8823177712268),2.7555049680646118,0.0058601614559284036,ADO,2.5258156440799366,1.3067041038330205,4.8823177712268
205598_at,0.3550968164032152,1.4263187386470706 (1.1079222028767366 - 1.8362166034162495),2.755139330860045,0.005866714634485659,TRAIP,1.4263187386470706,1.1079222028767366,1.8362166034162495
220703_at,0.3773649496853886,1.458436468189948 (1.1149599785409747 - 1.9077249163057746),2.7541668877918357,0.005884175525182435,IDI2-AS1,1.458436468189948,1.1149599785409747,1.9077249163057746
212531_at,0.16816739292739658,1.1831346424440905 (1.0496407980506353 - 1.333606301080323),2.753121687147338,0.005902995045883457,LCN2,1.1831346424440905,1.0496407980506353,1.333606301080323
222233_s_at,0.5537980724819229,1.7398485556955525 (1.1724990261688109 - 2.5817275146462055),2.750272137794047,0.005954578917644697,DCLRE1C,1.7398485556955525,1.1724990261688109,2.5817275146462055
204261_s_at,0.4103632279969005,1.5073652029313545 (1.1242352150124695 - 2.0210626963709566),2.742605572157019,0.0060953852627335485,PSEN2,1.5073652029313545,1.1242352150124695,2.0210626963709566
215489_x_at,0.5654867650581497,1.760304428899882 (1.1740825646732806 - 2.639228088074731),2.736628305445402,0.006207238375446479,HOMER3,1.760304428899882,1.1740825646732806,2.639228088074731
209714_s_at,0.4112513104113852,1.5087044620585017 (1.1227936232965623 - 2.0272551487710273),2.728341303432979,0.00636537100224639,CDKN3,1.5087044620585017,1.1227936232965623,2.0272551487710273
